EP012024,             ALETTA,     16,
20240803, 1200,  , HU, 18.9N, 119.5W,  80,  979,   80,   50,   50,   70,   40,   20,   15,   40,   10,    5,    5,   10,   10,
20240803, 1800,  , HU, 18.9N, 120.5W,  75,  982,   80,   50,   60,   80,   40,   30,   30,   40,   20,    0,   10,   20,   15,
20240804, 0000,  , HU, 19.3N, 121.4W,  75,  982,   80,   60,   60,   80,   40,   30,   30,   40,   20,    0,    0,   20,   20,
20240804, 0600,  , HU, 19.6N, 122.4W,  65,  988,   80,   60,   60,   80,   40,   30,   30,   40,   20,    0,    0,   10,   20,
20240804, 1200,  , TS, 19.7N, 123.5W,  55,  994,   80,   60,   60,   80,   40,   20,   20,   40,    0,    0,    0,    0,   20,
20240804, 1800,  , TS, 19.8N, 124.6W,  55,  994,   70,   60,   40,   70,   40,    0,    0,   40,    0,    0,    0,    0,   25,
20240805, 0000,  , TS, 20.0N, 125.3W,  45,  998,   70,   60,   40,   70,    0,    0,    0,    0,    0,    0,    0,    0,   25,
20240805, 0600,  , TS, 20.1N, 126.1W,  40, 1001,   70,   60,   40,   70,    0,    0,    0,    0,    0,    0,    0,    0,   25,
20240805, 1200,  , TS, 20.3N, 126.8W,  40, 1001,   60,   40,   30,   60,    0,    0,    0,    0,    0,    0,    0,    0,   25,
20240805, 1800,  , TS, 20.5N, 127.4W,  35, 1003,   50,   30,   20,   50,    0,    0,    0,    0,    0,    0,    0,    0,   50,
EP042024,             DANIEL,     29,
20240729, 1800,  , DB, 11.9N, 120.7W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80,
20240730, 0000,  , DB, 12.0N, 121.0W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20240730, 0600,  , DB, 12.1N, 121.3W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20240730, 1200,  , DB, 12.4N, 121.5W,  20, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70,
20240730, 1800,  , LO, 12.7N, 121.6W,  25, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240731, 0000,  , LO, 13.0N, 121.8W,  25, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240731, 0600,  , LO, 13.5N, 122.6W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  110,
